ano,sigla_uf,id_municipio,produto,area_plantada,area_colhida,quantidade_produzida,rendimento_medio_producao,valor_producao,Nome_Município
2022,PR,4106506,Cebola,2.0,2.0,16.0,8000.0,23.0,Coronel Vivida
2022,PR,4123006,Cebola,2.0,2.0,16.0,8000.0,23.0,Salto do Lontra
2022,PR,4128708,Cebola,2.0,2.0,16.0,8000.0,42.0,Vitorino
2022,PR,4124806,Cebola,2.0,2.0,16.0,8000.0,42.0,São João
2022,SP,3507506,Cebola,2.0,2.0,40.0,20000.0,80.0,Botucatu
2022,PR,4101002,Cebola,2.0,2.0,16.0,8000.0,23.0,Ampére
2022,PR,4102604,Cebola,2.0,2.0,16.0,8000.0,46.0,Barracão
2022,PR,4122800,Cebola,2.0,2.0,16.0,8000.0,46.0,Salgado Filho
2022,PR,4118501,Cebola,2.0,2.0,16.0,8000.0,58.0,Pato Branco
2022,MG,3140159,Cebola,2.0,2.0,40.0,20000.0,81.0,Mário Campos
2022,SP,3521705,Cebola,3.0,3.0,104.0,34667.0,206.0,Itaberá
2022,PR,4112801,Cebola,3.0,3.0,54.0,18000.0,145.0,Joaquim Távora
2022,PR,4107009,Cebola,3.0,3.0,60.0,20000.0,101.0,Curiúva
2022,SP,3532827,Cebola,3.0,3.0,90.0,30000.0,108.0,Nova Campina
2022,PR,4105706,Cebola,3.0,3.0,50.0,16667.0,163.0,Clevelândia
2022,PR,4111803,Cebola,3.0,3.0,54.0,18000.0,145.0,Jacarezinho
2022,MG,3139409,Cebola,3.0,3.0,75.0,25000.0,214.0,Manhuaçu
2022,SP,3505351,Cebola,3.0,3.0,21.0,7000.0,25.0,Barra do Chapéu
2022,PR,4105805,Cebola,3.0,3.0,71.0,23667.0,103.0,Colombo
2022,PR,4107207,Cebola,3.0,3.0,24.0,8000.0,70.0,Dois Vizinhos
2022,MG,3110509,Cebola,3.0,3.0,84.0,28000.0,231.0,Camanducaia
2022,MG,3157005,Cebola,3.0,3.0,60.0,20000.0,150.0,Salinas
2022,PR,4108452,Cebola,3.0,3.0,58.0,19333.0,172.0,Foz do Jordão
2022,PR,4112009,Cebola,3.0,3.0,60.0,20000.0,81.0,Jaguariaíva
2022,MG,3101631,Cebola,3.0,3.0,111.0,37000.0,316.0,Alfredo Vasconcelos
2022,MG,3107901,Cebola,3.0,3.0,90.0,30000.0,227.0,Bom Repouso
2022,MG,3152204,Cebola,3.0,3.0,60.0,20000.0,180.0,Porteirinha
2022,MG,3152600,Cebola,3.0,3.0,96.0,32000.0,264.0,Pouso Alto
2022,PR,4102901,Cebola,3.0,3.0,36.0,12000.0,54.0,Bituruna
2022,MG,3105608,Cebola,3.0,3.0,105.0,35000.0,308.0,Barbacena
2022,MG,3132404,Cebola,3.0,3.0,90.0,30000.0,282.0,Itajubá
2022,PR,4128203,Cebola,3.0,3.0,45.0,15000.0,68.0,União da Vitória
2022,MG,3155405,Cebola,4.0,4.0,160.0,40000.0,448.0,Rio Novo
2022,PR,4117305,Cebola,4.0,4.0,80.0,20000.0,136.0,Ortigueira
2022,MG,3156403,Cebola,4.0,4.0,200.0,50000.0,500.0,Romaria
2022,PR,4121703,Cebola,4.0,4.0,68.0,17000.0,116.0,Reserva
2022,MG,3140852,Cebola,4.0,4.0,200.0,50000.0,423.0,Matias Cardoso
2022,PR,4106100,Cebola,4.0,4.0,92.0,23000.0,131.0,Conselheiro Mairinck
2022,MG,3169109,Cebola,4.0,4.0,132.0,33000.0,330.0,Toledo
2022,PR,4115408,Cebola,4.0,4.0,32.0,8000.0,93.0,Marmeleiro
2022,PR,4124004,Cebola,4.0,4.0,80.0,20000.0,107.0,Santana do Itararé
2022,MG,3113206,Cebola,4.0,4.0,140.0,35000.0,266.0,Carandaí
2022,PR,4127502,Cebola,4.0,4.0,80.0,20000.0,136.0,Tibagi
2022,MG,3120201,Cebola,4.0,4.0,136.0,34000.0,388.0,Cristais
2022,PR,4104451,Cebola,4.0,4.0,60.0,15000.0,86.0,Cantagalo
2022,MG,3114303,Cebola,4.0,4.0,144.0,36000.0,338.0,Carmo do Paranaíba
2022,SP,3517505,Cebola,4.0,4.0,80.0,20000.0,148.0,Guapiaçu
2022,PR,4122909,Cebola,4.0,4.0,80.0,20000.0,216.0,Salto do Itararé
2022,MG,3128808,Cebola,4.0,4.0,126.0,31500.0,315.0,Guidoval
2022,PR,4104709,Cebola,4.0,4.0,80.0,20000.0,216.0,Carlópolis
2022,MG,3133600,Cebola,4.0,4.0,160.0,40000.0,456.0,Itapeva
2022,PR,4109005,Cebola,4.0,4.0,72.0,18000.0,194.0,Guapirama
2022,PR,4109708,Cebola,4.0,4.0,80.0,20000.0,143.0,Ibaiti
2022,PR,4112900,Cebola,4.0,4.0,72.0,18000.0,194.0,Jundiaí do Sul
2022,PR,4107751,Cebola,5.0,5.0,90.0,18000.0,160.0,Figueira
2022,MG,3108909,Cebola,5.0,5.0,75.0,15000.0,214.0,Brazópolis
2022,PR,4121752,Cebola,5.0,5.0,108.0,21600.0,320.0,Reserva do Iguaçu
2022,MG,3135100,Cebola,5.0,5.0,150.0,30000.0,330.0,Janaúba
2022,PR,4126603,Cebola,5.0,5.0,90.0,18000.0,242.0,Siqueira Campos
2022,PR,4117602,Cebola,5.0,5.0,100.0,20000.0,325.0,Palmas
2022,SP,3507407,Cebola,5.0,5.0,100.0,20000.0,165.0,Borborema
2022,MG,3149705,Cebola,5.0,5.0,185.0,37000.0,555.0,Perdigão
2022,PR,4108403,Cebola,5.0,5.0,40.0,8000.0,116.0,Francisco Beltrão
2022,MG,3141900,Cebola,5.0,5.0,160.0,32000.0,440.0,Minduri
2022,PR,4113908,Cebola,5.0,5.0,125.0,25000.0,150.0,Mallet
2022,SP,3525508,Cebola,5.0,5.0,140.0,28000.0,350.0,Joanópolis
2022,SP,3550803,Cebola,5.0,5.0,150.0,30000.0,527.0,São Sebastião da Grama
2022,MG,3102605,Cebola,5.0,5.0,150.0,30000.0,413.0,Andradas
2022,MG,3129806,Cebola,5.0,5.0,175.0,35000.0,485.0,Ibirité
2022,SP,3502705,Cebola,5.0,5.0,100.0,20000.0,300.0,Apiaí
2022,MG,3122306,Cebola,5.0,5.0,180.0,36000.0,504.0,Divinópolis
2022,PR,4120101,Cebola,5.0,5.0,100.0,20000.0,155.0,Porto Amazonas
2022,PR,4127809,Cebola,6.0,6.0,150.0,25000.0,267.0,Tomazina
2022,PR,4112702,Cebola,6.0,6.0,214.0,35667.0,345.0,Jataizinho
2022,PR,4124103,Cebola,6.0,6.0,108.0,18000.0,291.0,Santo Antônio da Platina
2022,MG,3165578,Cebola,6.0,6.0,240.0,40000.0,630.0,Senador Amaral
2022,PR,4118709,Cebola,7.0,7.0,126.0,18000.0,151.0,Paulo Frontin
2022,MG,3103504,Cebola,7.0,7.0,350.0,50000.0,788.0,Araguari
2022,MG,3109105,Cebola,7.0,7.0,154.0,22000.0,439.0,Bueno Brandão
2022,MG,3147600,Cebola,8.0,8.0,225.0,28125.0,563.0,Passa Quatro
2022,MG,3115003,Cebola,8.0,8.0,350.0,43750.0,800.0,Cascalho Rico
2022,PR,4120705,Cebola,8.0,8.0,144.0,18000.0,388.0,Quatiguá
2022,PR,4111407,Cebola,9.0,9.0,153.0,17000.0,208.0,Ivaí
2022,SP,3545308,Cebola,10.0,10.0,390.0,39000.0,1014.0,Salto de Pirapora
2022,MG,3143807,Cebola,10.0,10.0,400.0,40000.0,1100.0,Munhoz
2022,PR,4127965,Cebola,10.0,10.0,360.0,36000.0,1066.0,Turvo
2022,MG,3125101,Cebola,10.0,10.0,420.0,42000.0,1103.0,Extrema
2022,PR,4127007,Cebola,10.0,10.0,250.0,25000.0,340.0,Teixeira Soares
2022,PR,4103958,Cebola,10.0,10.0,200.0,20000.0,592.0,Campina do Simão
2022,SP,3537305,Cebola,10.0,10.0,160.0,16000.0,429.0,Penápolis
2022,MG,3139904,Cebola,10.0,10.0,350.0,35000.0,866.0,Maria da Fé
2022,PR,4125506,Cebola,10.0,10.0,275.0,27500.0,399.0,São José dos Pinhais
2022,MG,3131604,Cebola,10.0,10.0,500.0,50000.0,1295.0,Iraí de Minas
2022,MG,3143104,Cebola,10.0,10.0,525.0,52500.0,1391.0,Monte Carmelo
2022,PR,4106803,Cebola,10.0,10.0,150.0,15000.0,225.0,Cruz Machado
2022,PR,4118600,Cebola,10.0,10.0,200.0,20000.0,300.0,Paula Freitas
2022,PR,4110201,Cebola,10.0,10.0,200.0,20000.0,592.0,Inácio Martins
2022,MG,3168903,Cebola,12.0,12.0,492.0,41000.0,1147.0,Tiros
2022,MG,3170206,Cebola,12.0,12.0,552.0,46000.0,1325.0,Uberlândia
2022,PR,4119400,Cebola,14.0,14.0,280.0,20000.0,376.0,Piraí do Sul
2022,PR,4104907,Cebola,14.0,14.0,280.0,20000.0,433.0,Castro
2022,PR,4110508,Cebola,14.0,14.0,280.0,20000.0,433.0,Ipiranga
2022,PR,4119103,Cebola,14.0,14.0,308.0,22000.0,413.0,Piên
2022,PR,4127601,Cebola,15.0,15.0,240.0,16000.0,348.0,Tijucas do Sul
2022,SP,3523206,Cebola,15.0,15.0,150.0,10000.0,300.0,Itararé
2022,PR,4125100,Cebola,15.0,15.0,300.0,20000.0,360.0,São João do Triunfo
2022,MG,3135050,Cebola,15.0,15.0,349.0,23267.0,763.0,Jaíba
2022,PR,4119905,Cebola,15.0,15.0,300.0,20000.0,464.0,Ponta Grossa
2022,PR,4108650,Cebola,15.0,15.0,520.0,34667.0,1539.0,Goioxim
2022,PR,4104105,Cebola,17.0,17.0,516.0,30353.0,693.0,Campo do Tenente
2022,PR,4107652,Cebola,18.0,18.0,468.0,26000.0,679.0,Fazenda Rio Grande
2022,SP,3510104,Cebola,18.0,18.0,1008.0,56000.0,2626.0,Cândido Rodrigues
2022,MG,3168101,Cebola,20.0,20.0,850.0,42500.0,1760.0,Tapira
2022,PR,4108957,Cebola,20.0,20.0,480.0,24000.0,653.0,Guamiranga
2022,MG,3111507,Cebola,20.0,20.0,1200.0,60000.0,3180.0,Campos Altos
2022,MG,3137536,Cebola,20.0,20.0,700.0,35000.0,1747.0,Lagoa Grande
2022,PR,4121505,Cebola,20.0,20.0,500.0,25000.0,680.0,Rebouças
2022,SP,3543253,Cebola,20.0,20.0,520.0,26000.0,624.0,Ribeirão Grande
2022,PR,4100301,Cebola,22.0,22.0,513.0,23318.0,689.0,Agudos do Sul
2022,SP,3543006,Cebola,280.0,280.0,9200.0,32857.0,11040.0,Ribeirão Branco
2022,SP,3550605,Cebola,25.0,25.0,500.0,20000.0,1398.0,São Roque
2022,PR,4128500,Cebola,25.0,25.0,650.0,26000.0,873.0,Wenceslau Braz
2022,PR,4122008,Cebola,25.0,25.0,650.0,26000.0,780.0,Rio Azul
2022,SP,3517604,Cebola,29.0,29.0,875.0,30172.0,1050.0,Guapiara
2022,MG,3145901,Cebola,30.0,30.0,1200.0,40000.0,3216.0,Ouro Branco
2022,MG,3104007,Cebola,30.0,30.0,1950.0,65000.0,4583.0,Araxá
2022,PR,4114302,Cebola,30.0,30.0,780.0,26000.0,1131.0,Mandirituba
2022,SP,3531308,Cebola,800.0,800.0,38400.0,48000.0,104160.0,Monte Alto
2022,PR,4125605,Cebola,35.0,35.0,560.0,16000.0,672.0,São Mateus do Sul
2022,MG,3109303,Cebola,35.0,35.0,2100.0,60000.0,5250.0,Buritis
2022,PR,4117701,Cebola,40.0,40.0,800.0,20000.0,1236.0,Palmeira
2022,PR,4101309,Cebola,40.0,40.0,760.0,19000.0,912.0,Antônio Olinto
2022,MG,3151800,Cebola,40.0,40.0,2000.0,50000.0,4700.0,Poços de Caldas
2022,SP,3501004,Cebola,40.0,40.0,2720.0,68000.0,5712.0,Altinópolis
2022,SP,3523800,Cebola,296.0,296.0,14800.0,50000.0,51948.0,Itobi
2022,MG,3156908,Cebola,300.0,300.0,17400.0,58000.0,49590.0,Sacramento
2022,PR,4101804,Cebola,300.0,300.0,8580.0,28600.0,12441.0,Araucária
2022,SP,3510807,Cebola,300.0,300.0,15000.0,50000.0,52650.0,Casa Branca
2022,MG,3107406,Cebola,45.0,45.0,2250.0,50000.0,5828.0,Bom Despacho
2022,PR,4102307,Cebola,45.0,45.0,1103.0,24511.0,1599.0,Balsa Nova
2022,PR,4120606,Cebola,45.0,45.0,990.0,22000.0,1346.0,Prudentópolis
2022,PR,4107736,Cebola,47.0,47.0,1340.0,28511.0,1822.0,Fernandes Pinheiro
2022,SP,3556909,Cebola,47.0,47.0,1598.0,34000.0,4219.0,Vista Alegre do Alto
2022,MG,3137502,Cebola,50.0,50.0,2500.0,50000.0,5463.0,Lagoa Formosa
2022,PR,4119301,Cebola,53.0,53.0,2215.0,41792.0,6556.0,Pinhão
2022,SP,3524105,Cebola,58.0,58.0,3364.0,58000.0,5382.0,Ituverava
2022,SP,3525409,Cebola,59.0,59.0,1180.0,20000.0,2322.0,Jeriquara
2022,PR,4104428,Cebola,60.0,60.0,2400.0,40000.0,7104.0,Candói
2022,PR,4100400,Cebola,60.0,60.0,1440.0,24000.0,2088.0,Almirante Tamandaré
2022,MG,3148004,Cebola,80.0,80.0,3840.0,48000.0,8237.0,Patos de Minas
2022,PR,4122305,Cebola,80.0,80.0,1840.0,23000.0,2470.0,Rio Negro
2022,MG,3128600,Cebola,80.0,80.0,4640.0,58000.0,10172.0,Guarda-Mor
2022,PR,4110706,Cebola,350.0,350.0,9625.0,27500.0,13090.0,Irati
2022,MG,3155504,Cebola,350.0,350.0,21350.0,61000.0,55083.0,Rio Paranaíba
2022,SP,3549706,Cebola,350.0,350.0,12600.0,36000.0,44226.0,São José do Rio Pardo
2022,SP,3519709,Cebola,351.0,351.0,8770.0,24986.0,23986.0,Ibiúna
2022,SP,3553708,Cebola,110.0,110.0,3960.0,36000.0,10553.0,Taquaritinga
2022,PR,4104253,Cebola,110.0,110.0,2586.0,23509.0,3750.0,Campo Magro
2022,SP,3553104,Cebola,120.0,120.0,3600.0,30000.0,9280.0,Taiaçu
2022,MG,3145000,Cebola,120.0,120.0,7800.0,65000.0,19500.0,Nova Ponte
2022,SP,3556404,Cebola,120.0,120.0,4563.0,38025.0,14373.0,Vargem Grande do Sul
2022,MG,3149200,Cebola,120.0,120.0,6960.0,58000.0,16472.0,Pedrinópolis
2022,MG,3170107,Cebola,125.0,125.0,7250.0,58000.0,15977.0,Uberaba
2022,PR,4110102,Cebola,130.0,130.0,3510.0,27000.0,4774.0,Imbituva
2022,SP,3522406,Cebola,130.0,130.0,5200.0,40000.0,6240.0,Itapeva
2022,SP,3537800,Cebola,650.0,650.0,25350.0,39000.0,55643.0,Piedade
2022,PR,4104204,Cebola,140.0,140.0,3297.0,23550.0,4781.0,Campo Largo
2022,MG,3157708,Cebola,400.0,400.0,24000.0,60000.0,51769.0,Santa Juliana
2022,SP,3510203,Cebola,150.0,150.0,5400.0,36000.0,6480.0,Capão Bonito
2022,SP,3524303,Cebola,150.0,150.0,5700.0,38000.0,17100.0,Jaboticabal
2022,PR,4121208,Cebola,180.0,180.0,4560.0,25333.0,6122.0,Quitandinha
2022,PR,4113205,Cebola,180.0,180.0,3010.0,16722.0,4041.0,Lapa
2022,MG,3130705,Cebola,180.0,180.0,12250.0,68056.0,27218.0,Indianópolis
2022,SP,3530508,Cebola,200.0,200.0,6500.0,32500.0,22815.0,Mococa
2022,MG,3162104,Cebola,200.0,200.0,12400.0,62000.0,34100.0,São Gotardo
2022,PR,4106209,Cebola,970.0,970.0,24250.0,25000.0,35163.0,Contenda
2022,SP,3513900,Cebola,220.0,220.0,11000.0,50000.0,38610.0,Divinolândia
2022,MG,3129509,Cebola,225.0,225.0,15300.0,68000.0,47813.0,Ibiá
2022,MG,3148103,Cebola,230.0,230.0,14260.0,62000.0,37504.0,Patrocínio
2022,MG,3149804,Cebola,750.0,750.0,41250.0,55000.0,106425.0,Perdizes
2022,PR,4109401,Cebola,510.0,510.0,32000.0,62745.0,94720.0,Guarapuava
2022,PR,4103222,Melão,1.0,1.0,6.0,6000.0,11.0,Bom Sucesso do Sul
2022,PR,4124806,Melão,1.0,1.0,8.0,8000.0,18.0,São João
2022,PR,4104428,Melão,1.0,1.0,15.0,15000.0,102.0,Candói
2022,PR,4116901,Melão,1.0,1.0,20.0,20000.0,50.0,Nova Esperança
2022,PR,4124053,Melão,1.0,1.0,15.0,15000.0,35.0,Santa Terezinha de Itaipu
2022,PR,4122651,Melão,1.0,1.0,20.0,20000.0,40.0,Rosário do Ivaí
2022,PR,4120309,Melão,1.0,1.0,10.0,10000.0,35.0,Porto Vitória
2022,PR,4125357,Melão,1.0,1.0,20.0,20000.0,59.0,São Jorge do Patrocínio
2022,PR,4107157,Melão,1.0,1.0,10.0,10000.0,29.0,Diamante D'Oeste
2022,PR,4106571,Melão,1.0,1.0,7.0,7000.0,24.0,Cruzeiro do Iguaçu
2022,PR,4125209,Melão,1.0,1.0,8.0,8000.0,28.0,São Jorge d'Oeste
2022,PR,4105300,Melão,1.0,1.0,10.0,10000.0,38.0,Céu Azul
2022,PR,4107850,Melão,1.0,1.0,7.0,7000.0,24.0,Flor da Serra do Sul
2022,PR,4114351,Melão,1.0,1.0,7.0,7000.0,24.0,Manfrinópolis
2022,PR,4121604,Melão,1.0,1.0,6.0,6000.0,21.0,Renascença
2022,PR,4103024,Melão,1.0,1.0,7.0,7000.0,24.0,Boa Esperança do Iguaçu
2022,PR,4119301,Melão,1.0,1.0,9.0,9000.0,20.0,Pinhão
2022,PR,4109401,Melão,1.0,1.0,15.0,15000.0,35.0,Guarapuava
2022,PR,4115408,Melão,1.0,1.0,7.0,7000.0,24.0,Marmeleiro
2022,PR,4128104,Melão,1.0,1.0,20.0,20000.0,59.0,Umuarama
2022,PR,4108502,Melão,1.0,1.0,8.0,8000.0,28.0,General Carneiro
2022,PR,4116950,Melão,1.0,1.0,7.0,7000.0,24.0,Nova Esperança do Sudoeste
2022,PR,4120705,Melão,1.0,1.0,25.0,25000.0,74.0,Quatiguá
2022,PR,4126272,Melão,1.0,1.0,5.0,5000.0,15.0,Saudade do Iguaçu
2022,PR,4128203,Melão,2.0,2.0,14.0,7000.0,49.0,União da Vitória
2022,PR,4114609,Melão,2.0,2.0,24.0,12000.0,71.0,Marechal Cândido Rondon
2022,PR,4125704,Melão,2.0,2.0,22.0,11000.0,64.0,São Miguel do Iguaçu
2022,PR,4127403,Melão,2.0,2.0,36.0,18000.0,90.0,Terra Roxa
2022,PR,4100608,Melão,2.0,2.0,18.0,9000.0,45.0,Alto Paraná
2022,PR,4111209,Melão,2.0,2.0,20.0,10000.0,60.0,Itapejara d'Oeste
2022,PR,4104808,Melão,2.0,2.0,24.0,12000.0,91.0,Cascavel
2022,PR,4128708,Melão,2.0,2.0,16.0,8000.0,35.0,Vitorino
2022,PR,4118303,Melão,2.0,2.0,30.0,15000.0,47.0,Paranapoema
2022,PR,4121257,Melão,2.0,2.0,25.0,12500.0,73.0,Ramilândia
2022,PR,4128609,Melão,2.0,2.0,13.0,6500.0,45.0,Verê
2022,PR,4104402,Melão,2.0,2.0,40.0,20000.0,84.0,Cândido de Abreu
2022,PR,4102208,Melão,2.0,2.0,22.0,11000.0,34.0,Atalaia
2022,PR,4118808,Melão,2.0,2.0,30.0,15000.0,89.0,Peabiru
2022,PR,4112801,Melão,2.0,2.0,50.0,25000.0,148.0,Joaquim Távora
2022,PR,4119251,Melão,2.0,2.0,15.0,7500.0,44.0,Pinhal de São Bento
2022,PR,4102752,Melão,2.0,2.0,17.0,8500.0,63.0,Bela Vista da Caroba
2022,PR,4118857,Melão,2.0,2.0,28.0,14000.0,83.0,Perobal
2022,PR,4119806,Melão,2.0,2.0,14.0,7000.0,41.0,Planalto
2022,PR,4124400,Melão,3.0,3.0,24.0,8000.0,70.0,Santo Antônio do Sudoeste
2022,PR,4113908,Melão,3.0,3.0,33.0,11000.0,132.0,Mallet
2022,PR,4106100,Melão,3.0,3.0,28.0,9333.0,83.0,Conselheiro Mairinck
2022,PR,4122800,Melão,3.0,3.0,21.0,7000.0,73.0,Salgado Filho
2022,PR,4115804,Melão,3.0,3.0,30.0,10000.0,89.0,Medianeira
2022,PR,4115606,Melão,3.0,3.0,32.0,10667.0,74.0,Matelândia
2022,PR,4119004,Melão,3.0,3.0,24.0,8000.0,70.0,Pérola d'Oeste
2022,PR,4115309,Melão,3.0,3.0,27.0,9000.0,81.0,Mariópolis
2022,PR,4121406,Melão,3.0,3.0,26.0,8667.0,76.0,Realeza
2022,PR,4127858,Melão,4.0,4.0,32.0,8000.0,77.0,Três Barras do Paraná
2022,PR,4105409,Melão,4.0,4.0,38.0,9500.0,95.0,Chopinzinho
2022,PR,4104501,Melão,4.0,4.0,32.0,8000.0,93.0,Capanema
2022,PR,4101309,Melão,4.0,4.0,40.0,10000.0,96.0,Antônio Olinto
2022,PR,4123006,Melão,4.0,4.0,32.0,8000.0,93.0,Salto do Lontra
2022,PR,4108304,Melão,4.0,4.0,33.0,8250.0,97.0,Foz do Iguaçu
2022,PR,4105904,Melão,4.0,4.0,120.0,30000.0,186.0,Colorado
2022,PR,4101002,Melão,4.0,4.0,36.0,9000.0,105.0,Ampére
2022,PR,4107207,Melão,4.0,4.0,26.0,6500.0,90.0,Dois Vizinhos
2022,PR,4102000,Melão,4.0,4.0,60.0,15000.0,198.0,Assis Chateaubriand
2022,PR,4118709,Melão,4.0,4.0,50.0,12500.0,120.0,Paulo Frontin
2022,PR,4117255,Melão,5.0,5.0,40.0,8000.0,117.0,Nova Prata do Iguaçu
2022,PR,4102604,Melão,5.0,5.0,40.0,8000.0,138.0,Barracão
2022,PR,4118501,Melão,5.0,5.0,45.0,9000.0,86.0,Pato Branco
2022,PR,4120358,Melão,5.0,5.0,40.0,8000.0,117.0,Pranchita
2022,PR,4106506,Melão,5.0,5.0,50.0,10000.0,150.0,Coronel Vivida
2022,PR,4102901,Melão,6.0,6.0,25.0,4167.0,88.0,Bituruna
2022,PR,4106803,Melão,6.0,6.0,30.0,5000.0,105.0,Cruz Machado
2022,PR,4107405,Melão,6.0,6.0,50.0,8333.0,173.0,Enéas Marques
2022,PR,4103156,Melão,7.0,7.0,49.0,7000.0,170.0,Bom Jesus do Sul
2022,PR,4125605,Melão,8.0,8.0,80.0,10000.0,192.0,São Mateus do Sul
2022,PR,4108403,Melão,8.0,8.0,52.0,6500.0,180.0,Francisco Beltrão
2022,PR,4118600,Melão,8.0,8.0,70.0,8750.0,245.0,Paula Freitas
2022,PR,4123808,Melão,12.0,12.0,96.0,8000.0,280.0,Santa Izabel do Oeste
2022,PR,4124103,Melão,25.0,25.0,600.0,24000.0,1770.0,Santo Antônio da Platina
2022,MG,3101904,Tomate,1.0,1.0,55.0,55000.0,125.0,Alpinópolis
2022,MG,3150109,Tomate,1.0,1.0,25.0,25000.0,49.0,Piau
2022,SP,3503406,Tomate,1.0,1.0,130.0,130000.0,464.0,Arealva
2022,SP,3514403,Tomate,1.0,1.0,50.0,50000.0,139.0,Dracena
2022,PR,4116703,Tomate,1.0,1.0,62.0,62000.0,233.0,Nova Aurora
2022,MG,3104007,Tomate,1.0,1.0,50.0,50000.0,121.0,Araxá
2022,MG,3137809,Tomate,1.0,1.0,60.0,60000.0,137.0,Lambari
2022,MG,3123601,Tomate,1.0,1.0,57.0,57000.0,114.0,Elói Mendes
2022,MG,3142205,Tomate,1.0,1.0,45.0,45000.0,83.0,Miraí
2022,PR,4110201,Tomate,1.0,1.0,24.0,24000.0,90.0,Inácio Martins
2022,SP,3521200,Tomate,1.0,1.0,42.0,42000.0,84.0,Iporanga
2022,PR,4108452,Tomate,1.0,1.0,45.0,45000.0,169.0,Foz do Jordão
2022,MG,3109907,Tomate,1.0,1.0,28.0,28000.0,56.0,Caetanópolis
2022,MG,3137601,Tomate,1.0,1.0,30.0,30000.0,63.0,Lagoa Santa
2022,SP,3514502,Tomate,1.0,1.0,70.0,70000.0,200.0,Duartina
2022,PR,4110953,Tomate,1.0,1.0,37.0,37000.0,89.0,Itaipulândia
2022,MG,3135308,Tomate,1.0,1.0,35.0,35000.0,65.0,Japaraíba
2022,MG,3140209,Tomate,1.0,1.0,25.0,25000.0,50.0,Maripá de Minas
2022,SP,3502754,Tomate,1.0,1.0,50.0,50000.0,150.0,Araçariguama
2022,PR,4100509,Tomate,1.0,1.0,30.0,30000.0,116.0,Altônia
2022,PR,4118600,Tomate,1.0,1.0,50.0,50000.0,115.0,Paula Freitas
2022,PR,4122602,Tomate,1.0,1.0,40.0,40000.0,87.0,Rondon
2022,MG,3136702,Tomate,1.0,1.0,40.0,40000.0,63.0,Juiz de Fora
2022,PR,4122503,Tomate,1.0,1.0,36.0,36000.0,90.0,Roncador
2022,SP,3540259,Tomate,1.0,1.0,42.0,42000.0,134.0,Pontalinda
2022,MG,3164472,Tomate,1.0,1.0,28.0,28000.0,54.0,São Sebastião do Anta
2022,SP,3514304,Tomate,1.0,1.0,103.0,103000.0,361.0,Dourado
2022,PR,4110409,Tomate,1.0,1.0,60.0,60000.0,130.0,Indianópolis
2022,MG,3165602,Tomate,1.0,1.0,35.0,35000.0,53.0,Senador Cortes
2022,SP,3533254,Tomate,1.0,1.0,63.0,63000.0,189.0,Novais
2022,PR,4102901,Tomate,1.0,1.0,45.0,45000.0,104.0,Bituruna
2022,SP,3504008,Tomate,1.0,1.0,40.0,40000.0,156.0,Assis
2022,PR,4118709,Tomate,1.0,1.0,45.0,45000.0,212.0,Paulo Frontin
2022,PR,4127205,Tomate,1.0,1.0,40.0,40000.0,87.0,Terra Boa
2022,MG,3152105,Tomate,1.0,1.0,28.0,28000.0,62.0,Ponte Nova
2022,MG,3152204,Tomate,1.0,1.0,35.0,35000.0,80.0,Porteirinha
2022,PR,4103024,Tomate,1.0,1.0,45.0,45000.0,108.0,Boa Esperança do Iguaçu
2022,MG,3104502,Tomate,1.0,1.0,40.0,40000.0,90.0,Arinos
2022,PR,4103222,Tomate,1.0,1.0,50.0,50000.0,125.0,Bom Sucesso do Sul
2022,MG,3102852,Tomate,1.0,1.0,50.0,50000.0,140.0,Angelândia
2022,SP,3501152,Tomate,1.0,1.0,50.0,50000.0,150.0,Alumínio
2022,MG,3123858,Tomate,1.0,1.0,30.0,30000.0,86.0,Entre Folhas
2022,SP,3515194,Tomate,1.0,1.0,75.0,75000.0,215.0,Espírito Santo do Turvo
2022,PR,4104428,Tomate,1.0,1.0,27.0,27000.0,102.0,Candói
2022,MG,3170701,Tomate,1.0,1.0,25.0,25000.0,31.0,Varginha
2022,PR,4119400,Tomate,1.0,1.0,60.0,60000.0,172.0,Piraí do Sul
2022,MG,3131208,Tomate,1.0,1.0,30.0,30000.0,60.0,Ipanema
2022,MG,3160405,Tomate,1.0,1.0,40.0,40000.0,70.0,Santo Antônio do Monte
2022,PR,4128708,Tomate,1.0,1.0,60.0,60000.0,150.0,Vitorino
2022,SP,3524402,Tomate,1.0,1.0,120.0,120000.0,1080.0,Jacareí
2022,SP,3549805,Tomate,1.0,1.0,100.0,100000.0,312.0,São José do Rio Preto
2022,PR,4115804,Tomate,1.0,1.0,44.0,44000.0,106.0,Medianeira
2022,MG,3110707,Tomate,1.0,1.0,57.0,57000.0,128.0,Cambuquira
2022,SP,3533007,Tomate,1.0,1.0,70.0,70000.0,277.0,Nova Granada
2022,PR,4107306,Tomate,1.0,1.0,35.0,35000.0,105.0,Doutor Camargo
2022,MG,3127107,Tomate,1.0,1.0,28.0,28000.0,56.0,Frutal
2022,MG,3169406,Tomate,1.0,1.0,70.0,70000.0,159.0,Três Pontas
2022,PR,4123824,Tomate,1.0,1.0,42.0,42000.0,231.0,Santa Lúcia
2022,MG,3109501,Tomate,1.0,1.0,25.0,25000.0,56.0,Cabo Verde
